uid,ad_action,buy_action
46518409,did_not_click,
46518410,did_not_click,
46518411,did_not_click,
46518412,clicked,
46518413,did_not_click,
46518414,did_not_click,
46518416,clicked,
46518417,did_not_click,
46518418,clicked,
46518419,did_not_click,
46518420,did_not_click,
46518421,did_not_click,
46518422,did_not_click,
46518424,did_not_click,
46518427,did_not_click,
46518428,clicked,
46518430,did_not_click,
46518437,clicked,
46518438,clicked,
46518439,clicked,
46518440,clicked,
46518444,did_not_click,
46518445,did_not_click,
46518451,clicked,
46518452,did_not_click,
46518453,did_not_click,
46518454,did_not_click,
46518457,clicked,
46518458,did_not_click,
46518460,did_not_click,
46518463,did_not_click,
46518464,did_not_click,
46518465,did_not_click,
46518468,did_not_click,
46518469,did_not_click,
46514773,did_not_click,
46514774,clicked,
46514775,did_not_click,
46514776,did_not_click,
46514779,did_not_click,
46514780,clicked,
46514783,did_not_click,
46514784,clicked,
46514787,clicked,
46514788,did_not_click,
46514792,clicked,
46514796,did_not_click,
46520713,did_not_click,
46520715,clicked,
46520716,did_not_click,
46520717,clicked,
46520719,did_not_click,
46520721,did_not_click,
46520724,did_not_click,
46520725,did_not_click,
46520726,did_not_click,
46520731,clicked,
46520733,did_not_click,
46520734,did_not_click,
46520736,did_not_click,
46520737,clicked,
46520739,did_not_click,
46520741,clicked,
46520742,did_not_click,
46520744,did_not_click,
46520748,clicked,
46520749,did_not_click,
46520753,did_not_click,
46520755,did_not_click,
46520756,did_not_click,
46520757,clicked,
46520768,clicked,
46520769,did_not_click,
46520770,clicked,
46520771,clicked,
46520772,did_not_click,
46520777,did_not_click,
46520780,did_not_click,
46520782,did_not_click,
46520784,clicked,
46520790,clicked,
46511039,clicked,
46511041,did_not_click,
46511042,did_not_click,
46511043,did_not_click,
46511044,did_not_click,
46511045,clicked,
46511046,clicked,
46511048,did_not_click,
46511049,did_not_click,
46511050,did_not_click,
46511051,clicked,
46511052,did_not_click,
46511053,did_not_click,
46511054,did_not_click,
46515428,did_not_click,
46515429,did_not_click,
46515430,did_not_click,
46515431,clicked,
46515433,did_not_click,
46515434,did_not_click,
46515436,did_not_click,
46515439,clicked,
46515440,did_not_click,
46515442,did_not_click,
46515444,clicked,
46515445,clicked,
46515446,clicked,
46515447,did_not_click,
46515449,did_not_click,
46515450,clicked,
46515452,did_not_click,
46515453,did_not_click,
46515457,did_not_click,
46515458,did_not_click,
46515459,did_not_click,
46515461,did_not_click,
46515462,clicked,
46515463,did_not_click,
46515465,did_not_click,
46515466,did_not_click,
46515467,did_not_click,
46515469,clicked,
46515470,clicked,
46515474,did_not_click,
46515475,did_not_click,
46515476,did_not_click,
46515479,clicked,
46515482,did_not_click,
46515486,did_not_click,
46515488,did_not_click,
46515489,did_not_click,
46511029,did_not_click,
46511030,did_not_click,
46511031,did_not_click,
46511032,clicked,
46511033,clicked,
46511034,clicked,
46511036,clicked,
46511532,did_not_click,
46511533,clicked,
46511534,clicked,
46511535,did_not_click,
46511536,clicked,
46511539,did_not_click,
46516015,did_not_click,
46516016,did_not_click,
46516017,clicked,
46516024,did_not_click,
46516025,did_not_click,
46516028,clicked,
46516029,clicked,
46516033,did_not_click,
46516034,did_not_click,
46516035,did_not_click,
46516036,did_not_click,
46516037,clicked,
46516040,did_not_click,
46516041,clicked,
46516042,did_not_click,
46516043,did_not_click,
46516044,did_not_click,
46516046,did_not_click,
46516049,did_not_click,
46516050,did_not_click,
46516053,did_not_click,
46516054,did_not_click,
46516055,did_not_click,
46516057,did_not_click,
46516058,clicked,
46516059,did_not_click,
46516061,did_not_click,
46516063,clicked,
46516064,clicked,
46516068,did_not_click,
46516071,clicked,
46516074,clicked,
46516075,clicked,
46516076,did_not_click,
46516078,did_not_click,
46514515,did_not_click,
46514516,clicked,
46514517,did_not_click,
46514519,clicked,
46514521,clicked,
46514523,clicked,
42166782,did_not_click,
42166783,clicked,
42166784,clicked,
42166785,did_not_click,
42166787,did_not_click,
42166788,did_not_click,
42166790,did_not_click,
42167364,did_not_click,
42167366,clicked,
42167367,did_not_click,
42167368,clicked,
42167369,did_not_click,
42167370,did_not_click,
42167372,did_not_click,
42166649,did_not_click,
42166651,clicked,
42166652,did_not_click,
42166653,did_not_click,
42166654,did_not_click,
42166656,clicked,
42166657,did_not_click,
42166658,did_not_click,
42166659,did_not_click,
42166660,did_not_click,
42166661,did_not_click,
42166662,did_not_click,
42166663,did_not_click,
42166664,did_not_click,
42166665,clicked,
42166668,clicked,
42166669,clicked,
42166670,clicked,
42166671,did_not_click,
42166672,did_not_click,
42166673,clicked,
42166674,did_not_click,
42166676,clicked,
42166677,did_not_click,
42166678,clicked,
42166679,clicked,
42166681,clicked,
42166682,did_not_click,
42166683,did_not_click,
42166684,did_not_click,
42166685,did_not_click,
42166687,did_not_click,
42166688,did_not_click,
42166689,clicked,
42166690,did_not_click,
42166691,did_not_click,
42166692,did_not_click,
42166693,did_not_click,
42166694,did_not_click,
42166695,did_not_click,
42166698,did_not_click,
42166699,did_not_click,
42166700,did_not_click,
42166703,did_not_click,
42166704,did_not_click,
42166706,did_not_click,
42166707,did_not_click,
42166708,clicked,
42166710,did_not_click,
42166712,clicked,
42166714,clicked,
42166715,did_not_click,
42166716,did_not_click,
42169050,did_not_click,
42169051,did_not_click,
42169052,did_not_click,
42169053,did_not_click,
42169054,did_not_click,
42169055,did_not_click,
42169056,did_not_click,
42169057,did_not_click,
42169059,did_not_click,
42169061,did_not_click,
42169064,clicked,
42169070,clicked,
42169071,did_not_click,
42169074,did_not_click,
42169076,clicked,
42169078,did_not_click,
42169080,did_not_click,
42169081,did_not_click,
42169082,did_not_click,
42169085,did_not_click,
42169088,did_not_click,
42169090,did_not_click,
42169091,did_not_click,
42169092,did_not_click,
42169093,clicked,
42169097,did_not_click,
42169098,clicked,
42169102,did_not_click,
42169103,clicked,
42169105,clicked,
42169106,did_not_click,
42169107,did_not_click,
42169108,did_not_click,
42169109,did_not_click,
42169111,did_not_click,
42169112,did_not_click,
42169113,did_not_click,
42169114,did_not_click,
42169595,clicked,
42169596,did_not_click,
42174057,did_not_click,
42174058,did_not_click,
42174059,did_not_click,
42174062,did_not_click,
42174063,did_not_click,
42174065,clicked,
42174066,clicked,
42174067,did_not_click,
42174068,did_not_click,
42174069,clicked,
42174070,did_not_click,
42174073,clicked,
42174075,clicked,
42174076,did_not_click,
42174077,did_not_click,
42174078,clicked,
42174080,did_not_click,
42174081,did_not_click,
42174082,did_not_click,
42174084,did_not_click,
42174085,did_not_click,
42174087,did_not_click,
42174089,did_not_click,
42174090,did_not_click,
42174091,did_not_click,
42174094,did_not_click,
42174096,clicked,
42174097,did_not_click,
42174098,did_not_click,
42174099,did_not_click,
42174100,clicked,
42174101,did_not_click,
42174102,did_not_click,
42174103,did_not_click,
42174104,did_not_click,
42174105,did_not_click,
42174106,did_not_click,
42174107,did_not_click,
42174108,did_not_click,
42174109,did_not_click,
42174110,clicked,
42174111,did_not_click,
42174112,clicked,
42174113,did_not_click,
42174116,did_not_click,
42170130,did_not_click,
42170131,clicked,
42170132,did_not_click,
42170133,did_not_click,
42170134,clicked,
42170137,did_not_click,
42170138,clicked,
42174661,did_not_click,
42174666,clicked,
42174667,did_not_click,
42174669,did_not_click,
42174670,did_not_click,
42174671,did_not_click,
42174673,clicked,
42174674,did_not_click,
42174677,clicked,
42174678,clicked,
42174679,did_not_click,
42174680,did_not_click,
42174681,did_not_click,
42174682,clicked,
42174683,clicked,
42174685,clicked,
42174686,did_not_click,
42174687,did_not_click,
42174689,did_not_click,
42174690,did_not_click,
42174692,did_not_click,
42174693,clicked,
42174694,did_not_click,
42174695,did_not_click,
42174696,did_not_click,
42174698,did_not_click,
42174700,clicked,
42174701,clicked,
42174703,did_not_click,
42174705,did_not_click,
42174710,clicked,
42174711,clicked,
42174712,did_not_click,
42174713,did_not_click,
42174714,did_not_click,
42174715,did_not_click,
42174716,did_not_click,
42174717,did_not_click,
42174719,did_not_click,
42174720,did_not_click,
42174721,did_not_click,
42174722,clicked,
42174723,did_not_click,
42170049,did_not_click,
42170050,clicked,
42170051,did_not_click,
42170053,clicked,
42170055,did_not_click,
42170056,did_not_click,
42170059,did_not_click,
42174583,did_not_click,
42174584,did_not_click,
42174585,did_not_click,
42174587,clicked,
42174588,did_not_click,
42174589,did_not_click,
42174590,clicked,
42174592,did_not_click,
42174593,did_not_click,
42174594,did_not_click,
42174595,did_not_click,
42174597,did_not_click,
42174598,clicked,
42174599,did_not_click,
42174602,did_not_click,
42174605,did_not_click,
42174606,clicked,
42174607,did_not_click,
42174608,did_not_click,
42174615,did_not_click,
42174617,did_not_click,
42174618,did_not_click,
42174619,clicked,
42174620,did_not_click,
42174621,did_not_click,
42174624,did_not_click,
42174625,did_not_click,
42174626,clicked,
42174628,did_not_click,
42174630,did_not_click,
42174631,did_not_click,
42174632,did_not_click,
42174633,did_not_click,
42174634,did_not_click,
42174636,did_not_click,
42174638,clicked,
42174639,did_not_click,
42174640,did_not_click,
42174642,did_not_click,
42174647,did_not_click,
42174650,clicked,
42169977,clicked,
42169980,did_not_click,
42169981,did_not_click,
42169983,did_not_click,
42169984,did_not_click,
42169985,clicked,
42169986,did_not_click,
42174480,clicked,
42174483,clicked,
42174485,did_not_click,
42174488,clicked,
42174490,did_not_click,
42174493,did_not_click,
42174494,did_not_click,
42174495,clicked,
42174496,did_not_click,
42174498,clicked,
42174503,clicked,
42174504,did_not_click,
42174508,did_not_click,
42174514,clicked,
42174517,did_not_click,
42174518,did_not_click,
42174520,clicked,
42174523,did_not_click,
42174536,clicked,
42174538,did_not_click,
42174539,did_not_click,
42174540,did_not_click,
42174542,clicked,
42174545,did_not_click,
42174547,did_not_click,
42174548,did_not_click,
42174550,clicked,
42174552,did_not_click,
42174555,did_not_click,
42174556,did_not_click,
42174559,clicked,
42174560,clicked,
42174563,clicked,
42174564,did_not_click,
42174565,clicked,
42174566,did_not_click,
42169895,clicked,
42169896,did_not_click,
42169899,did_not_click,
42169901,did_not_click,
42169902,did_not_click,
42169903,did_not_click,
42169907,did_not_click,
42174395,clicked,
42174396,did_not_click,
42174398,did_not_click,
42174399,did_not_click,
42174400,clicked,
42174403,clicked,
42174406,did_not_click,
42174407,did_not_click,
42174408,clicked,
42174411,did_not_click,
42174414,did_not_click,
42174420,did_not_click,
42174421,did_not_click,
42174422,did_not_click,
42174423,did_not_click,
42174424,did_not_click,
42174425,did_not_click,
42174431,did_not_click,
42174432,did_not_click,
42174434,did_not_click,
42174436,did_not_click,
42174437,did_not_click,
42174438,did_not_click,
42174439,clicked,
42174440,did_not_click,
42174442,did_not_click,
42174443,did_not_click,
42174444,did_not_click,
42174450,did_not_click,
42174451,did_not_click,
42174452,clicked,
42174454,did_not_click,
42174455,did_not_click,
42174459,did_not_click,
42174461,clicked,
42174462,did_not_click,
42174464,did_not_click,
42174465,did_not_click,
42174466,did_not_click,
42174468,did_not_click,
42174469,did_not_click,
42174470,did_not_click,bought_car
42169827,did_not_click,
42169828,did_not_click,
42169829,did_not_click,
42169830,did_not_click,
42169831,did_not_click,
42169833,clicked,
42169834,did_not_click,
42174301,clicked,
42174302,did_not_click,
42174304,did_not_click,
42174307,did_not_click,
42174308,did_not_click,bought_car
42174310,clicked,
42174311,did_not_click,
42174312,did_not_click,
42174313,did_not_click,
42174314,did_not_click,
42174316,did_not_click,
42174317,did_not_click,
42174319,did_not_click,
42174322,did_not_click,
42174324,did_not_click,
42174325,did_not_click,
42174326,did_not_click,
42174329,did_not_click,
42174333,did_not_click,
42174335,did_not_click,
42174337,clicked,
42174338,clicked,
42174340,clicked,
42174341,did_not_click,
42174343,did_not_click,
42174346,did_not_click,
42174348,clicked,
42174349,clicked,
42174352,did_not_click,
42174353,did_not_click,
42174354,did_not_click,
42174358,clicked,
42174359,did_not_click,
42174369,clicked,
42174374,did_not_click,
5070217444,did_not_click,
5070217445,did_not_click,
5070217446,clicked,
5070217448,did_not_click,
5070217450,did_not_click,
5070217451,did_not_click,
5070217453,did_not_click,
5070217455,clicked,
5070217458,clicked,
5070217460,did_not_click,
5070217540,did_not_click,
5070217541,clicked,
5070217544,did_not_click,
5070217545,clicked,
5070217547,did_not_click,
5070217548,clicked,
5070217561,did_not_click,
5070217562,did_not_click,
5070217569,clicked,
5070217595,clicked,
5070217649,clicked,
5070217673,clicked,
5070217674,did_not_click,
5070217675,did_not_click,
5070217679,did_not_click,
5070217683,did_not_click,
5070218903,clicked,
5070218904,clicked,
5070218908,did_not_click,
5070218910,clicked,
5070218912,clicked,
5070218918,clicked,
5070218919,clicked,
5070218921,clicked,
5070218923,did_not_click,
5070205834,clicked,
5070205835,did_not_click,
5070205836,clicked,
5070205842,did_not_click,
5070205845,did_not_click,
5070205849,clicked,
5070205852,did_not_click,
5070205853,clicked,
5070205857,did_not_click,
5070205863,clicked,
5070205864,clicked,
5070205867,clicked,
5070205869,did_not_click,
5070205872,did_not_click,
5070205875,clicked,
5070205876,did_not_click,
5070205880,did_not_click,
5070205881,clicked,
5070205885,did_not_click,
5070205892,did_not_click,
5070205902,did_not_click,
5070205903,clicked,
5070205904,did_not_click,
5070205905,did_not_click,
5070205934,did_not_click,
5070207771,clicked,
5070207772,did_not_click,
5070207773,did_not_click,
5070207776,clicked,
5070207778,did_not_click,
5070207779,did_not_click,
5070207780,clicked,
5070207781,clicked,
5070207783,clicked,
5070207784,did_not_click,
5070207785,did_not_click,
5070207786,clicked,
5070207789,did_not_click,
4669510006,did_not_click,
4669510285,did_not_click,
4669510439,did_not_click,
4669510921,did_not_click,
4669511601,clicked,
4669512627,did_not_click,
4669512714,clicked,
4669513013,did_not_click,
4669513394,clicked,
4669514320,did_not_click,
4669514687,did_not_click,
4669514688,did_not_click,
4669514780,did_not_click,
4669514892,clicked,
4669515837,did_not_click,
4669516880,clicked,
4669518112,clicked,
4669518242,did_not_click,
4669518243,clicked,
4669518268,clicked,
4669518269,did_not_click,
4669519207,did_not_click,
